Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share
11441,LightBound,"Indianapolis, IN",2020-10-29T18:45:03.369034Z,77.17346459076903,40.842,93902635.8880264,2479314.540740399,
11441,LightBound,"Indianapolis, IN",2020-10-29T19:00:03.495518Z,77.17346459076903,40.894,111849778.32112384,2469425.5922619775,
11441,LightBound,"Indianapolis, IN",2020-10-29T19:15:02.969266Z,77.17346459076903,40.012,114914499.78745563,2473383.0182953016,
11441,LightBound,"Indianapolis, IN",2020-10-29T19:30:03.652715Z,77.17346459076903,40.562,104377914.53690474,2477534.893008521,
11441,LightBound,"Indianapolis, IN",2020-10-29T19:45:03.685917Z,77.17346459076903,40.476,106713952.43989716,2454192.665291017,
12226,Purdue University,"West Lafayette, IN",2020-10-29T20:00:03.013128Z,127.7839424178185,40.468,116626737.61510909,2461425.803148611,
12226,Purdue University,"West Lafayette, IN",2020-10-29T20:15:03.205152Z,127.7839424178185,41.689,116704516.56757838,2460189.4407676975,
12226,Purdue University,"West Lafayette, IN",2020-10-29T20:30:03.378119Z,127.7839424178185,41.267,117162845.27712744,2477141.890245624,
14230,Frontier,"Fort Wayne, IN",2020-10-29T20:45:03.191793Z,99.48550237062841,43.324,116482676.34475614,2458097.702363513,
11441,LightBound,"Indianapolis, IN",2020-10-29T21:00:03.676723Z,77.17346459076903,40.559,105393810.77448106,2461639.0031962856,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-29T21:15:03.462137Z,178.96241419624894,37.771,117137003.11408177,2461927.965018545,
11441,LightBound,"Indianapolis, IN",2020-10-29T21:30:02.894032Z,77.17346459076903,40.66,111936470.07801163,2457518.82983511,
11441,LightBound,"Indianapolis, IN",2020-10-29T21:45:03.519033Z,77.17346459076903,40.332,100154290.96652676,2455411.2234581835,
11441,LightBound,"Indianapolis, IN",2020-10-29T22:00:12.854760Z,77.17346459076903,52.474,74452419.35385804,2458148.671260003,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-29T22:15:02.853324Z,178.96241419624894,32.033,117767180.02710186,2463338.8945135833,
11441,LightBound,"Indianapolis, IN",2020-10-29T22:30:02.942650Z,77.17346459076903,44.437,103299140.89828052,2464550.222486645,
12226,Purdue University,"West Lafayette, IN",2020-10-29T22:45:03.583986Z,127.7839424178185,43.531,116251989.36670175,2457007.8856320498,
14230,Frontier,"Fort Wayne, IN",2020-10-29T23:00:03.068825Z,99.48550237062841,43.846,116678363.54430781,2473872.0932475487,
14230,Frontier,"Fort Wayne, IN",2020-10-29T23:15:03.244119Z,99.48550237062841,43.881,116650849.34369215,2465113.177574229,
11441,LightBound,"Indianapolis, IN",2020-10-29T23:30:03.445284Z,77.17346459076903,40.274,102192006.13750544,2468958.285000453,
11441,LightBound,"Indianapolis, IN",2020-10-29T23:45:03.549405Z,77.17346459076903,40.913,104956148.97632462,2453907.9028428164,
11441,LightBound,"Indianapolis, IN",2020-10-30T00:00:02.830723Z,77.17346459076903,40.571,109784767.20967096,2461357.418719822,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T00:15:02.894281Z,55.67161928072508,40.763,116569081.20305046,2470618.8738360396,
11441,LightBound,"Indianapolis, IN",2020-10-30T00:30:03.137007Z,77.17346459076903,41.322,101078912.52580631,2462822.995988275,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T00:45:03.323623Z,77.17346459076903,39.971,116799901.73359111,2462668.0344199413,
11441,LightBound,"Indianapolis, IN",2020-10-30T01:00:03.623135Z,77.17346459076903,40.763,108051864.24100052,2462418.333991952,
11441,LightBound,"Indianapolis, IN",2020-10-30T01:15:03.056323Z,77.17346459076903,39.564,102737674.77546582,2466930.3692578697,
11441,LightBound,"Indianapolis, IN",2020-10-30T01:30:03.750279Z,77.17346459076903,41.877,93584360.41203609,2447945.0088271205,
11441,LightBound,"Indianapolis, IN",2020-10-30T01:45:03.356845Z,77.17346459076903,41.634,105349173.12427528,2470743.383385792,
11441,LightBound,"Indianapolis, IN",2020-10-30T02:00:03.321110Z,77.17346459076903,43.287,5702423.223872767,2463660.5448320215,
11441,LightBound,"Indianapolis, IN",2020-10-30T02:15:03.435387Z,77.17346459076903,40.624,102675655.81285761,2462492.257320612,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T02:30:02.813098Z,77.17346459076903,41.654,116483022.0846257,2456953.17579118,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T02:45:03.474529Z,55.67161928072508,41.599,115519413.20997992,2463729.3829279956,
11441,LightBound,"Indianapolis, IN",2020-10-30T03:00:03.633620Z,77.17346459076903,40.566,109128969.39380123,2464495.0412805555,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T03:15:03.797626Z,55.67161928072508,40.938,116649661.50330742,2478269.272624777,
11441,LightBound,"Indianapolis, IN",2020-10-30T03:30:02.810579Z,77.17346459076903,40.657,95466559.81175628,2463968.9376136186,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T03:45:02.936845Z,77.17346459076903,39.733,117061576.2725107,2455167.7935018325,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T04:00:03.205942Z,77.17346459076903,39.0,116706945.18750006,2467202.6981222555,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T04:15:03.394239Z,77.17346459076903,39.345,116794398.72478916,2457855.3487057323,
11441,LightBound,"Indianapolis, IN",2020-10-30T04:30:03.878539Z,77.17346459076903,40.272,106689208.7241099,2485028.467244725,
11441,LightBound,"Indianapolis, IN",2020-10-30T04:45:02.926135Z,77.17346459076903,41.673,103010438.708316,2459899.145543138,
11441,LightBound,"Indianapolis, IN",2020-10-30T05:00:03.474053Z,77.17346459076903,40.751,111341622.01617256,2458739.8209191742,
11441,LightBound,"Indianapolis, IN",2020-10-30T05:15:03.672493Z,77.17346459076903,42.336,104673196.95043655,2477380.026454426,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T05:30:03.750836Z,77.17346459076903,39.951,108111943.89387067,2461587.9910222394,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T05:45:03.523344Z,55.67161928072508,40.22,116821471.48802671,2465954.132729543,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T06:00:03.517892Z,77.17346459076903,40.695,117171580.1164946,2468206.5644818083,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T06:15:03.718519Z,77.17346459076903,40.628,117246425.22686738,2458440.1033899416,
14230,Frontier,"Fort Wayne, IN",2020-10-30T06:30:03.096965Z,99.48550237062841,43.742,116761557.46962757,2465706.5719331624,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T06:45:03.428214Z,178.96241419624894,31.845,116654520.19675574,2461886.290735177,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T07:00:03.750706Z,178.96241419624894,30.482,117901520.12832786,2464417.9982812675,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T07:15:03.844055Z,178.96241419624894,39.856,117312721.08444734,2462217.296209289,
11441,LightBound,"Indianapolis, IN",2020-10-30T07:30:02.996112Z,77.17346459076903,42.067,107173898.62535374,2461352.9039394525,
11441,LightBound,"Indianapolis, IN",2020-10-30T07:45:03.508488Z,77.17346459076903,40.314,98989513.47238901,2462690.974821913,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T08:00:03.725740Z,77.17346459076903,38.868,116604612.91585031,2459300.1600203295,
11441,LightBound,"Indianapolis, IN",2020-10-30T08:15:03.084864Z,77.17346459076903,43.91,104908736.92826337,2462266.94335318,
11441,LightBound,"Indianapolis, IN",2020-10-30T08:30:03.331733Z,77.17346459076903,39.752,108858630.97540574,2457648.6815681704,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T08:45:03.216303Z,77.17346459076903,40.979,116461884.69908145,2468032.2904502037,
11441,LightBound,"Indianapolis, IN",2020-10-30T09:00:03.497971Z,77.17346459076903,39.934,106704424.33067872,2457805.125779292,
11441,LightBound,"Indianapolis, IN",2020-10-30T09:15:03.715699Z,77.17346459076903,40.079,111023630.30542253,2457363.634728348,
11441,LightBound,"Indianapolis, IN",2020-10-30T09:30:03.169261Z,77.17346459076903,40.08,106847219.3060709,2461542.9483850575,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T09:45:03.317190Z,77.17346459076903,42.428,115294540.8809371,2460307.6511716535,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T10:00:02.930388Z,77.17346459076903,40.467,116504995.3711073,2461015.639566751,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T10:15:03.229128Z,77.17346459076903,40.792,117122771.05130853,2464105.9327842873,
11441,LightBound,"Indianapolis, IN",2020-10-30T10:30:03.565957Z,77.17346459076903,40.351,102580412.77073258,2466720.1639949237,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T10:45:03.708701Z,55.67161928072508,40.363,115473508.53381447,2471329.6550727864,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T11:00:02.832357Z,77.17346459076903,40.331,117063221.4126569,2470401.1315840273,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T11:15:03.019078Z,178.96241419624894,31.647,116887311.44349338,2461081.9503716175,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T11:30:03.641787Z,77.17346459076903,39.557,117083527.36762838,2459479.4395061033,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T11:45:02.869232Z,77.17346459076903,41.228,116278023.37524058,2451429.9058772926,
14230,Frontier,"Fort Wayne, IN",2020-10-30T12:00:03.498436Z,99.48550237062841,42.237,116646641.14526422,2470377.321242776,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T12:15:02.838733Z,77.17346459076903,40.29,116041935.77845137,2450651.4477765895,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T12:30:03.771247Z,77.17346459076903,42.217,116308076.27365676,2460655.4519192385,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T12:45:02.992459Z,77.17346459076903,42.7,116330885.69499083,2462100.0281112683,
14230,Frontier,"Fort Wayne, IN",2020-10-30T13:00:03.707738Z,99.48550237062841,40.03,116761661.67472813,2458564.1899622576,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T13:15:02.970948Z,178.96241419624894,37.401,117166619.38381091,2461931.414862298,
11441,LightBound,"Indianapolis, IN",2020-10-30T13:30:03.303484Z,77.17346459076903,39.912,103153842.00216472,2459729.7905244078,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T13:45:03.739421Z,178.96241419624894,38.232,117175374.28815965,2463432.6293148613,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T14:00:03.032599Z,55.67161928072508,42.259,116191828.91340682,2489367.4632513663,
11441,LightBound,"Indianapolis, IN",2020-10-30T14:15:03.087140Z,77.17346459076903,42.541,106466701.04263908,2458819.504604123,
11441,LightBound,"Indianapolis, IN",2020-10-30T14:30:03.213524Z,77.17346459076903,43.071,110704251.55701777,2455214.807923204,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T14:45:02.877204Z,77.17346459076903,40.249,116622702.30015352,2483495.8272244395,
11441,LightBound,"Indianapolis, IN",2020-10-30T15:00:03.761152Z,77.17346459076903,40.481,106882788.14974847,2459202.263845498,
11441,LightBound,"Indianapolis, IN",2020-10-30T15:15:03.456542Z,77.17346459076903,40.118,112396755.06947547,2463466.790758313,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T15:30:03.159044Z,77.17346459076903,40.117,113177817.9554883,2451039.5068256557,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T15:45:03.479802Z,178.96241419624894,32.958,117253352.68391998,2473293.526490977,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T16:00:03.619143Z,77.17346459076903,41.29,117201596.16994183,2472486.207330199,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T16:15:03.090027Z,55.67161928072508,41.458,116920180.64462842,2456240.9836438615,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T16:30:03.456958Z,55.67161928072508,42.222,115532020.97976112,2456030.254984597,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T16:45:03.263246Z,178.96241419624894,31.276,117668371.7223252,2462502.396461451,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T17:00:03.480539Z,178.96241419624894,31.714,117771185.15330538,2462601.5053637,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T17:15:02.969548Z,77.17346459076903,40.273,115523627.80856492,2455247.925199364,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T17:30:03.247003Z,77.17346459076903,41.727,115563402.3916699,2458369.79831756,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T17:45:03.756881Z,178.96241419624894,31.392,117316997.72868818,2477160.4737570975,
11441,LightBound,"Indianapolis, IN",2020-10-30T18:00:03.763837Z,77.17346459076903,47.331,97886181.90658891,2459895.1011008243,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T18:15:03.259578Z,178.96241419624894,30.418,117842914.2984449,2460643.825212365,
11441,LightBound,"Indianapolis, IN",2020-10-30T18:30:03.350243Z,77.17346459076903,42.33,105726637.54051262,2455818.3961879653,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T18:45:03.747300Z,77.17346459076903,41.133,116002299.89937583,2471296.650628832,
12226,Purdue University,"West Lafayette, IN",2020-10-30T19:00:03.228921Z,127.7839424178185,43.114,116588017.01882829,2459801.303665446,
12226,Purdue University,"West Lafayette, IN",2020-10-30T19:15:03.692637Z,127.7839424178185,40.874,116386462.97668365,2461798.8377471277,
14230,Frontier,"Fort Wayne, IN",2020-10-30T19:30:03.043285Z,99.48550237062841,41.683,116896979.19282547,2459195.5677737235,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T19:45:03.590981Z,178.96241419624894,30.567,117436514.6179208,2463748.5554823675,
11441,LightBound,"Indianapolis, IN",2020-10-30T20:00:03.258999Z,77.17346459076903,40.754,104434437.7167563,2467560.9749156926,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T20:15:03.356824Z,77.17346459076903,41.077,116072294.21341068,2476020.330773538,
11441,LightBound,"Indianapolis, IN",2020-10-30T20:30:03.927124Z,77.17346459076903,39.995,110393135.7001284,2475829.329416771,
11441,LightBound,"Indianapolis, IN",2020-10-30T20:45:03.368202Z,77.17346459076903,40.235,107616719.87420432,2460093.0601360532,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T21:00:03.643930Z,77.17346459076903,41.506,116485552.92558366,2467811.118611876,
11441,LightBound,"Indianapolis, IN",2020-10-30T21:15:02.861217Z,77.17346459076903,39.89,96774598.85223359,2454502.7138318354,
17566,Syndeo Solutions,"Springfield, MO",2020-10-30T21:30:03.627067Z,759.5892251968639,49.694,102602616.69914298,2461843.971099686,
11441,LightBound,"Indianapolis, IN",2020-10-30T21:45:03.244998Z,77.17346459076903,42.487,100539916.94184403,2441879.0089031137,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T22:00:03.608358Z,77.17346459076903,38.752,11748756.260168763,2457624.9126456296,
11441,LightBound,"Indianapolis, IN",2020-10-30T22:15:02.801961Z,77.17346459076903,40.756,110641160.15355334,2468868.9905923693,
11546,NineStar Connect,"Greenfield, IN",2020-10-30T22:30:02.930482Z,55.67161928072508,40.9,115609299.22747718,2465416.398290158,
11441,LightBound,"Indianapolis, IN",2020-10-30T22:45:03.376479Z,77.17346459076903,41.49,92801621.87160286,2458341.1487507825,
11441,LightBound,"Indianapolis, IN",2020-10-30T23:00:03.891813Z,77.17346459076903,39.986,113450724.91289489,2474651.081130053,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-30T23:15:02.952288Z,178.96241419624894,31.563,116570512.30392963,2468903.893600076,
11441,LightBound,"Indianapolis, IN",2020-10-30T23:30:02.999416Z,77.17346459076903,41.768,112305973.89589137,2456951.1838766104,
8738,Xiber LLC,"Indianapolis, IN",2020-10-30T23:45:03.141441Z,77.17346459076903,39.962,116804475.98022209,2461586.018595535,
11441,LightBound,"Indianapolis, IN",2020-10-31T00:00:03.091560Z,77.17346459076903,39.699,99567053.11830314,2443593.281073091,
11441,LightBound,"Indianapolis, IN",2020-10-31T00:15:03.437753Z,77.17346459076903,40.91,103286488.72632366,2455695.449991295,
11441,LightBound,"Indianapolis, IN",2020-10-31T00:30:03.806937Z,77.17346459076903,40.391,110307178.0687994,2470547.3659680756,
11441,LightBound,"Indianapolis, IN",2020-10-31T00:45:03.844065Z,77.17346459076903,40.26,110207050.9652446,2455570.652099261,
31341,Sunet,Kauhajoki,2020-10-31T01:00:02.932942Z,6923.453018836227,203.533,94773876.91777235,2330551.884922742,,68.46.220.162
11546,NineStar Connect,"Greenfield, IN",2020-10-31T01:15:03.163249Z,55.67161928072508,40.874,115989696.63535719,2459392.6703929505,
11441,LightBound,"Indianapolis, IN",2020-10-31T01:30:03.667458Z,77.17346459076903,40.736,110319298.05763766,2457021.0881621824,
11441,LightBound,"Indianapolis, IN",2020-10-31T01:45:02.804943Z,77.17346459076903,41.268,101766294.72483578,2472716.662088514,
30885,Vakka-Suomen Puhelin,Uusikaupunki,2020-10-31T02:00:03.693995Z,6992.5658785793385,183.066,92051033.59927881,2369645.6141413115,,68.46.220.162
11546,NineStar Connect,"Greenfield, IN",2020-10-31T02:15:03.406762Z,55.67161928072508,41.756,116870297.53681585,2458027.5574864885,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T02:30:03.770632Z,178.96241419624894,31.448,117610806.17239463,2469453.083478332,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T02:45:03.725281Z,77.17346459076903,40.675,116943549.08489065,2451447.8254667227,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T03:00:03.775491Z,178.96241419624894,31.566,117574424.9576872,2469680.342668921,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T03:15:02.866551Z,178.96241419624894,32.035,117614010.75361708,2463419.7630412397,
14230,Frontier,"Fort Wayne, IN",2020-10-31T03:30:02.999467Z,99.48550237062841,40.695,115500842.03020547,2461454.479724681,
12226,Purdue University,"West Lafayette, IN",2020-10-31T03:45:03.405967Z,127.7839424178185,40.271,116658356.98454583,2451407.4428308145,
12226,Purdue University,"West Lafayette, IN",2020-10-31T04:00:04.609357Z,127.7839424178185,41.457,116381023.41548343,2454655.943722429,
12226,Purdue University,"West Lafayette, IN",2020-10-31T04:15:03.144316Z,127.7839424178185,40.987,116707860.62803349,2477541.3306108476,
12226,Purdue University,"West Lafayette, IN",2020-10-31T04:30:03.736953Z,127.7839424178185,42.15,115645023.52120335,2457490.0290563838,
11441,LightBound,"Indianapolis, IN",2020-10-31T04:45:03.048967Z,77.17346459076903,41.456,101692531.86385646,2460331.707986332,
11441,LightBound,"Indianapolis, IN",2020-10-31T05:00:03.385656Z,77.17346459076903,42.143,97897342.6518727,2463668.260560159,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T05:15:02.984431Z,77.17346459076903,38.77,114478154.4007531,2449941.2235793252,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T05:30:03.174511Z,77.17346459076903,39.074,113596211.31804739,2472949.8039976032,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T05:45:03.269550Z,77.17346459076903,38.715,116359481.12630983,2460093.728202929,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T06:00:03.680250Z,77.17346459076903,39.027,116982860.37698904,2462408.1815075655,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T06:15:02.901909Z,55.67161928072508,41.746,116579996.5096331,2460605.005365645,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T06:30:03.286834Z,77.17346459076903,40.88,116115383.27183726,2460560.1042251512,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T06:45:03.452977Z,178.96241419624894,32.346,117757807.71553461,2477989.073447558,
14230,Frontier,"Fort Wayne, IN",2020-10-31T07:00:03.279287Z,99.48550237062841,39.781,117082877.12047794,2454449.3803289128,
14230,Frontier,"Fort Wayne, IN",2020-10-31T07:15:03.450785Z,99.48550237062841,42.702,116497094.3609646,2460360.783228218,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T07:30:03.058424Z,178.96241419624894,31.119,117857679.89630489,2468139.198918764,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T07:45:02.913465Z,77.17346459076903,38.262,114842040.70365612,2460020.92937444,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T08:00:02.845404Z,77.17346459076903,40.789,88260234.46998252,2459568.7969102515,
11441,LightBound,"Indianapolis, IN",2020-10-31T08:15:03.142606Z,77.17346459076903,40.413,111213055.07204393,2460296.509038367,
11441,LightBound,"Indianapolis, IN",2020-10-31T08:30:03.310541Z,77.17346459076903,41.351,114477623.38315718,2467326.8388913823,
11441,LightBound,"Indianapolis, IN",2020-10-31T08:45:03.331362Z,77.17346459076903,40.751,64264846.466665074,2462881.687012355,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T09:00:03.709762Z,55.67161928072508,40.804,108051585.24446721,2474226.393078723,
11441,LightBound,"Indianapolis, IN",2020-10-31T09:15:03.723601Z,77.17346459076903,40.867,95287208.68650036,2460020.6683514197,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T09:30:02.879832Z,55.67161928072508,52.276,115230318.62420511,2452502.8274213593,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T09:45:03.385836Z,178.96241419624894,30.341,117320985.46951032,2469973.00020296,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T10:00:03.121971Z,77.17346459076903,40.654,117428939.91551794,2457523.2745398404,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T10:15:03.242970Z,178.96241419624894,30.101,116980229.69534665,2462359.4632381606,
11441,LightBound,"Indianapolis, IN",2020-10-31T10:30:03.344062Z,77.17346459076903,40.262,109529220.669352,2466346.5418366967,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T10:45:03.522368Z,77.17346459076903,38.509,116452706.55042894,2460007.166935633,
11441,LightBound,"Indianapolis, IN",2020-10-31T11:00:03.786439Z,77.17346459076903,40.208,103652579.92520726,2463123.2776738135,
11441,LightBound,"Indianapolis, IN",2020-10-31T11:15:03.812302Z,77.17346459076903,39.411,110193601.60145223,2447515.426378678,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T11:30:03.070195Z,77.17346459076903,38.428,116538933.20033683,2466708.494986738,
11441,LightBound,"Indianapolis, IN",2020-10-31T11:45:03.104325Z,77.17346459076903,41.106,114026676.30800667,2463515.5126304743,
12226,Purdue University,"West Lafayette, IN",2020-10-31T12:00:03.281940Z,127.7839424178185,39.892,116676761.06095858,2471216.0915735564,
12226,Purdue University,"West Lafayette, IN",2020-10-31T12:15:03.299501Z,127.7839424178185,40.426,116793570.75458974,2457465.6275045164,
11441,LightBound,"Indianapolis, IN",2020-10-31T12:30:03.300293Z,77.17346459076903,41.415,110651880.4501309,2465693.0430981372,
11441,LightBound,"Indianapolis, IN",2020-10-31T12:45:03.346496Z,77.17346459076903,40.009,111018152.85533573,2459418.707951626,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T13:00:03.455928Z,55.67161928072508,47.011,116729521.54347421,2465075.2967934506,
11441,LightBound,"Indianapolis, IN",2020-10-31T13:15:03.942117Z,77.17346459076903,40.554,106915825.55483733,2462553.9222324593,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T13:30:03.163979Z,77.17346459076903,38.367,116459684.04289363,2460078.497524007,
11441,LightBound,"Indianapolis, IN",2020-10-31T13:45:03.180046Z,77.17346459076903,41.857,105006680.05915208,2455686.226157262,
11441,LightBound,"Indianapolis, IN",2020-10-31T14:00:03.297015Z,77.17346459076903,41.785,88683253.06182617,2459449.7956607086,
11441,LightBound,"Indianapolis, IN",2020-10-31T14:15:03.682373Z,77.17346459076903,41.86,107883873.25515671,2452130.3363032825,
11441,LightBound,"Indianapolis, IN",2020-10-31T14:30:02.861077Z,77.17346459076903,40.923,109539009.95493469,2463866.4172074045,
11441,LightBound,"Indianapolis, IN",2020-10-31T14:45:02.852315Z,77.17346459076903,41.905,98723799.82869273,2457301.171202883,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T15:00:03.218643Z,55.67161928072508,41.248,116257337.42212032,2458887.6337660733,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T15:15:03.513187Z,55.67161928072508,41.191,116210891.45991278,2460311.768978993,
11441,LightBound,"Indianapolis, IN",2020-10-31T15:30:03.011973Z,77.17346459076903,40.562,113253702.88895866,2463114.362321016,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T15:45:03.202594Z,77.17346459076903,39.283,116802411.21141584,2454210.111930158,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T16:00:03.417747Z,178.96241419624894,30.923,117475551.7031029,2464333.130239904,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T16:15:03.366681Z,178.96241419624894,32.252,117364138.03396772,2466484.8356986023,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T16:30:03.489723Z,178.96241419624894,34.411,117520522.7930022,2465225.716025807,
11441,LightBound,"Indianapolis, IN",2020-10-31T16:45:03.624431Z,77.17346459076903,40.933,113152346.61242233,2461040.735618727,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T17:00:03.808146Z,77.17346459076903,41.048,116797697.7995143,2456448.125664818,
11441,LightBound,"Indianapolis, IN",2020-10-31T17:15:03.032515Z,77.17346459076903,41.947,94960079.09648131,2478101.9292933005,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T17:30:03.176035Z,178.96241419624894,30.97,117357544.05034687,2463755.2297702758,
11441,LightBound,"Indianapolis, IN",2020-10-31T17:45:03.815114Z,77.17346459076903,41.628,109715436.0138596,2464081.0209825193,
11441,LightBound,"Indianapolis, IN",2020-10-31T18:00:03.620429Z,77.17346459076903,41.948,105050126.21842037,2452742.526086568,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T18:15:02.897370Z,178.96241419624894,32.874,117832388.46901381,2480366.0682471725,
11441,LightBound,"Indianapolis, IN",2020-10-31T18:30:03.053637Z,77.17346459076903,45.138,106247018.81268615,2460196.0634645033,
11441,LightBound,"Indianapolis, IN",2020-10-31T18:45:03.249631Z,77.17346459076903,41.781,103137657.48523514,2464170.834537028,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T19:00:03.266233Z,178.96241419624894,31.007,117917181.37096228,2458836.211012302,
11441,LightBound,"Indianapolis, IN",2020-10-31T19:15:03.497774Z,77.17346459076903,40.561,111188231.88159978,2466803.574215927,
11441,LightBound,"Indianapolis, IN",2020-10-31T19:30:03.649833Z,77.17346459076903,40.356,108196642.45580722,2459433.0308493227,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T19:45:03.031854Z,55.67161928072508,41.416,116626829.63645822,2469129.6459806045,
8738,Xiber LLC,"Indianapolis, IN",2020-10-31T20:00:03.057078Z,77.17346459076903,40.554,116482689.82347564,2474007.195975169,
11546,NineStar Connect,"Greenfield, IN",2020-10-31T20:15:03.096717Z,55.67161928072508,41.829,116513722.00199677,2464989.0324387453,
11441,LightBound,"Indianapolis, IN",2020-10-31T20:30:03.510670Z,77.17346459076903,41.549,97733128.08577201,2463041.6657927013,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T20:45:03.710870Z,178.96241419624894,31.017,117302461.19277935,2466438.4491801886,
11441,LightBound,"Indianapolis, IN",2020-10-31T21:00:03.488957Z,77.17346459076903,39.999,102265973.99890728,2458712.238662455,
11441,LightBound,"Indianapolis, IN",2020-10-31T21:15:03.628695Z,77.17346459076903,40.427,107295181.30114001,2458474.421775612,
14162,University of Notre Dame,"Notre Dame, IN",2020-10-31T21:30:02.768077Z,178.96241419624894,31.361,117732497.6088649,2468331.431511831,
